   -17.0368   -20.2925   -23.0694   -25.2440   -26.6652   -27.1264   -26.2862
   -23.4315   -16.8127   -18.8972   -24.6199   -26.9759   -27.3482   -26.1198
   -23.1649   -17.2606   -9.65268   -18.5000   -20.4987   -20.4401   -19.2903
   -17.4360   -15.0910   -12.4090   -9.48764   -6.40629   -3.22684  0.    3.22684
    6.40629    9.48764    12.4090    15.0910    17.4360    19.2903    20.4401
    20.4987    18.5000    9.65268    17.2606    23.1649    26.1198    27.3482
    26.9759    24.6199    18.8972    16.8127    23.4315    26.2862    27.1264
    26.6652    25.2440    23.0694    20.2925    17.0368    13.3972    9.55621
    6.38991    5.58367    5.24836    4.35103    3.06281    1.57329   -1.58879E-06
    1.69873E-06   -1.71408   -3.53158   -5.50300   -7.59130   -9.68280   -11.5826
   -13.0115   -13.4747   -11.7533   -5.72080   -15.5534   -20.6660   -23.7136
   -25.1578   -24.7658   -21.5459   -16.8383   -24.0806   -28.1060   -29.5520
   -29.1429   -26.9377   -22.2351   -9.63055   -19.5920   -22.4458   -22.6350
   -21.5548   -19.7122   -17.3875   -14.7540   -11.9372   -9.01217   -6.03075
   -3.02136  0.    3.02136    6.03075    9.01217    11.9372    14.7540    17.3875
    19.7122    21.5548    22.6350    22.4458    19.5920    9.63055    22.2351
    26.9377    29.1429    29.5520    28.1060    24.0806    16.8383    21.5459
    24.7658    25.1578    23.7136    20.6660    15.5534    5.72080    11.7533
    13.4747    13.0115    11.5826    9.68280    7.59130    5.50300    3.53158
    1.71408   -1.69873E-06    1.83295E-06   -1.78810   -3.30694   -4.17804
   -4.59996   -7.38218   -10.7430   -13.7396   -16.1880   -17.8384   -18.2173
   -16.1177   -6.51750   -17.6207   -21.7610   -22.5190   -19.7268   -20.0844
   -26.5177   -29.7124   -30.6180   -29.6378   -26.5949   -19.9204   -15.7725
   -21.9136   -22.8148   -21.8984   -20.0067   -17.5744   -14.8826   -12.1475
   -9.49611   -6.98656   -4.59873   -2.28475  0.    2.28475    4.59873    6.98656
    9.49611    12.1475    14.8826    17.5744    20.0067    21.8984    22.8148
    21.9136    15.7725    19.9204    26.5949    29.6378    30.6180    29.7124
    26.5177    20.0844    19.7268    22.5190    21.7610    17.6207    6.51750
    16.1177    18.2173    17.8384    16.1880    13.7396    10.7430    7.38218
    4.59996    4.17804    3.30694    1.78810   -1.83295E-06    2.33887E-06
   -2.31958   -4.53902   -6.52361   -8.03517   -8.53355   -6.24194  -10.11109
   -14.7905   -18.0082   -20.0990   -20.8282   -19.4235   -13.6157   -16.4188
   -19.7177   -18.5704   -21.7555   -27.2860   -30.0138   -30.5500   -29.1097
   -25.3402   -16.6892   -18.3240   -21.1368   -20.4065   -17.9503   -14.3324
   -10.7125   -9.73153   -8.81050   -7.04619   -4.86568   -2.67277  -0.877430
  0.   0.877430    2.67135    4.86568    7.04619    8.81050    9.73153    10.7125
    14.3324    17.9503    20.4065    21.1368    18.3240    16.6892    25.3402
    29.1097    30.5500    30.0138    27.2860    21.7555    18.5704    19.7177
    16.4188    13.6157    19.4235    20.8282    20.0990    18.0082    14.7905
   10.11109    6.24194    8.53355    8.03517    6.52361    4.53902    2.31958
   -2.33887E-06    2.26023E-06   -2.25332   -4.48684   -6.64789   -8.62774
  -10.21090   -10.9583   -9.61374  -10.54729   -15.9848   -19.3711   -21.3352
   -21.7069   -19.7451   -14.6777   -16.8781   -17.8115   -21.8713   -26.8575
   -29.2889   -29.5350   -27.7182   -23.3446   -14.0660   -17.4942   -17.5074
   -14.2892   -15.4215   -16.5891   -15.7871   -13.8194   -11.1174   -7.90200
   -4.31429   -3.34019   -1.99761  0.    1.99761    3.34019    4.31429    7.90200
